timestamp,meter_id,demand_kw,temperature_f
2025-06-12 16:00:00,B002,188.17,82.3
2025-06-12 16:15:00,B002,156.5,81.6
2025-06-12 16:30:00,B002,137.52,80.9
2025-06-12 16:45:00,B002,132.19,80.1
2025-06-12 17:00:00,B002,127.8,79.3
2025-06-12 17:15:00,B002,124.38,78.4
2025-06-12 17:30:00,B002,118.39,77.6
2025-06-12 17:45:00,B002,113.79,76.7
2025-06-12 18:00:00,B002,101.01,75.7
2025-06-12 18:15:00,B002,103.19,74.8
2025-06-12 18:30:00,B002,95.42,73.8
2025-06-12 18:45:00,B002,96.67,72.9
2025-06-12 19:00:00,B002,94.71,71.9
2025-06-12 19:15:00,B002,92.99,70.9
2025-06-12 19:30:00,B002,106.45,69.9
2025-06-12 19:45:00,B002,104.17,69.0
2025-06-12 20:00:00,B002,105.88,68.0
2025-06-12 20:15:00,B002,100.24,67.0
2025-06-12 20:30:00,B002,104.67,66.1
2025-06-12 20:45:00,B002,89.43,65.2
2025-06-12 21:00:00,B002,105.18,64.3
2025-06-12 21:15:00,B002,101.06,63.4
2025-06-12 21:30:00,B002,103.76,62.6
2025-06-12 21:45:00,B002,102.28,61.8
2025-06-12 22:00:00,B002,94.08,61.1
2025-06-12 22:15:00,B002,91.01,60.4
2025-06-12 22:30:00,B002,95.73,59.7
2025-06-12 22:45:00,B002,103.39,59.1
2025-06-12 23:00:00,B002,104.14,58.5
2025-06-12 23:15:00,B002,91.79,58.0
2025-06-12 23:30:00,B002,94.11,57.6
2025-06-12 23:45:00,B002,95.66,57.2
2025-06-13 00:00:00,B002,97.86,56.8
2025-06-13 00:15:00,B002,91.83,53.7
2025-06-13 00:30:00,B002,91.47,53.5
2025-06-13 00:45:00,B002,95.07,53.4
2025-06-13 01:00:00,B002,100.52,53.3
2025-06-13 01:15:00,B002,92.92,53.3
2025-06-13 01:30:00,B002,99.31,53.3
2025-06-13 01:45:00,B002,106.35,53.4
2025-06-13 02:00:00,B002,92.19,53.6
2025-06-13 02:15:00,B002,98.76,53.8
2025-06-13 02:30:00,B002,106.15,54.1
2025-06-13 02:45:00,B002,97.49,54.5
2025-06-13 03:00:00,B002,96.56,54.9
2025-06-13 03:15:00,B002,106.98,55.4
2025-06-13 03:30:00,B002,98.16,55.9
2025-06-13 03:45:00,B002,106.63,56.5
2025-06-13 04:00:00,B002,102.57,57.1
2025-06-13 04:15:00,B002,97.94,57.8
2025-06-13 04:30:00,B002,102.88,58.5
2025-06-13 04:45:00,B002,101.92,59.3
2025-06-13 05:00:00,B002,106.13,60.1
2025-06-13 05:15:00,B002,96.71,60.9
2025-06-13 05:30:00,B002,100.25,61.8
2025-06-13 05:45:00,B002,99.64,62.7
2025-06-13 06:00:00,B002,104.24,63.6
2025-06-13 06:15:00,B002,93.88,64.6
2025-06-13 06:30:00,B002,106.17,65.5
2025-06-13 06:45:00,B002,102.92,66.5
2025-06-13 07:00:00,B002,92.32,67.5
2025-06-13 07:15:00,B002,107.64,68.5
2025-06-13 07:30:00,B002,114.08,69.4
2025-06-13 07:45:00,B002,107.16,70.4
2025-06-13 08:00:00,B002,110.46,71.4
2025-06-13 08:15:00,B002,103.56,72.3
2025-06-13 08:30:00,B002,94.82,73.3
2025-06-13 08:45:00,B002,96.28,74.2
2025-06-13 09:00:00,B002,112.81,75.1
2025-06-13 09:15:00,B002,116.22,75.9
2025-06-13 09:30:00,B002,124.4,76.8
2025-06-13 09:45:00,B002,141.59,77.6
2025-06-13 10:00:00,B002,160.0,78.3
2025-06-13 10:15:00,B002,164.4,79.0
2025-06-13 10:30:00,B002,189.74,79.7
2025-06-13 10:45:00,B002,223.2,80.3
2025-06-13 11:00:00,B002,231.38,80.8
2025-06-13 11:15:00,B002,268.08,81.4
2025-06-13 11:30:00,B002,285.4,81.8
2025-06-13 11:45:00,B002,316.31,82.2
2025-06-13 12:00:00,B002,342.35,82.5
2025-06-13 12:15:00,B002,359.65,82.8
2025-06-13 12:30:00,B002,375.59,83.0
2025-06-13 12:45:00,B002,372.7,83.2
2025-06-13 13:00:00,B002,389.66,83.2
2025-06-13 13:15:00,B002,374.9,83.3
2025-06-13 13:30:00,B002,372.51,83.2
2025-06-13 13:45:00,B002,357.97,83.1
2025-06-13 14:00:00,B002,340.3,82.9
2025-06-13 14:15:00,B002,317.07,82.7
2025-06-13 14:30:00,B002,285.65,82.4
2025-06-13 14:45:00,B002,257.54,82.0
2025-06-13 15:00:00,B002,246.21,81.6
2025-06-13 15:15:00,B002,218.74,81.2
2025-06-13 15:30:00,B002,203.16,80.6
2025-06-13 15:45:00,B002,176.98,80.0
2025-06-13 16:00:00,B002,152.32,79.4
2025-06-13 16:15:00,B002,152.49,78.7
2025-06-13 16:30:00,B002,132.65,78.0
2025-06-13 16:45:00,B002,127.04,77.2
2025-06-13 17:00:00,B002,112.83,76.4
2025-06-13 17:15:00,B002,119.58,75.6
2025-06-13 17:30:00,B002,99.53,74.7
2025-06-13 17:45:00,B002,101.02,73.8
2025-06-13 18:00:00,B002,102.54,72.9
2025-06-13 18:15:00,B002,94.6,72.0
2025-06-13 18:30:00,B002,102.66,71.0
2025-06-13 18:45:00,B002,110.06,70.0
2025-06-13 19:00:00,B002,97.28,69.0
2025-06-13 19:15:00,B002,102.49,68.1
2025-06-13 19:30:00,B002,83.57,67.1
2025-06-13 19:45:00,B002,99.8,66.1
2025-06-13 20:00:00,B002,98.14,65.1
2025-06-13 20:15:00,B002,95.1,64.2
2025-06-13 20:30:00,B002,106.49,63.3
2025-06-13 20:45:00,B002,98.04,62.3
2025-06-13 21:00:00,B002,98.94,61.5
2025-06-13 21:15:00,B002,97.74,60.6
2025-06-13 21:30:00,B002,88.5,59.8
2025-06-13 21:45:00,B002,93.21,59.0
2025-06-13 22:00:00,B002,105.77,58.2
2025-06-13 22:15:00,B002,87.34,57.5
2025-06-13 22:30:00,B002,95.4,56.9
2025-06-13 22:45:00,B002,97.6,56.2
2025-06-13 23:00:00,B002,110.46,55.7
2025-06-13 23:15:00,B002,104.61,55.2
2025-06-13 23:30:00,B002,96.66,54.7
2025-06-13 23:45:00,B002,107.83,54.3
2025-06-14 00:00:00,B002,35.56,54.0
2025-06-14 00:15:00,B002,46.05,58.0
2025-06-14 00:30:00,B002,31.85,57.8
2025-06-14 00:45:00,B002,46.44,57.6
2025-06-14 01:00:00,B002,37.56,57.5
2025-06-14 01:15:00,B002,33.83,57.5
2025-06-14 01:30:00,B002,38.7,57.6
2025-06-14 01:45:00,B002,41.66,57.7
2025-06-14 02:00:00,B002,37.03,57.8
2025-06-14 02:15:00,B002,43.32,58.1
2025-06-14 02:30:00,B002,36.5,58.4
2025-06-14 02:45:00,B002,43.72,58.7
2025-06-14 03:00:00,B002,42.65,59.1
2025-06-14 03:15:00,B002,39.63,59.6
2025-06-14 03:30:00,B002,37.35,60.1
2025-06-14 03:45:00,B002,40.91,60.7
2025-06-14 04:00:00,B002,43.3,61.4
2025-06-14 04:15:00,B002,52.37,62.0
2025-06-14 04:30:00,B002,45.64,62.8
2025-06-14 04:45:00,B002,45.86,63.5
2025-06-14 05:00:00,B002,58.53,64.3
2025-06-14 05:15:00,B002,43.1,65.2
2025-06-14 05:30:00,B002,42.91,66.1
2025-06-14 05:45:00,B002,44.22,67.0
2025-06-14 06:00:00,B002,33.95,67.9
2025-06-14 06:15:00,B002,37.34,68.8
2025-06-14 06:30:00,B002,36.96,69.8
2025-06-14 06:45:00,B002,43.89,70.7
2025-06-14 07:00:00,B002,38.95,71.7
2025-06-14 07:15:00,B002,40.83,72.7
2025-06-14 07:30:00,B002,46.52,73.7
2025-06-14 07:45:00,B002,45.18,74.7
2025-06-14 08:00:00,B002,41.54,75.6
2025-06-14 08:15:00,B002,42.3,76.6
2025-06-14 08:30:00,B002,56.88,77.5
2025-06-14 08:45:00,B002,58.36,78.4
2025-06-14 09:00:00,B002,47.64,79.3
2025-06-14 09:15:00,B002,58.83,80.2
2025-06-14 09:30:00,B002,65.01,81.0
2025-06-14 09:45:00,B002,71.85,81.8
2025-06-14 10:00:00,B002,75.64,82.5
2025-06-14 10:15:00,B002,74.72,83.3
2025-06-14 10:30:00,B002,79.17,83.9
2025-06-14 10:45:00,B002,78.5,84.5
2025-06-14 11:00:00,B002,76.31,85.1
2025-06-14 11:15:00,B002,80.82,85.6
2025-06-14 11:30:00,B002,84.3,86.0
2025-06-14 11:45:00,B002,85.56,86.4
2025-06-14 12:00:00,B002,75.79,86.8
2025-06-14 12:15:00,B002,85.8,87.0
2025-06-14 12:30:00,B002,89.37,87.3
2025-06-14 12:45:00,B002,87.93,87.4
2025-06-14 13:00:00,B002,88.47,87.5
2025-06-14 13:15:00,B002,92.96,87.5
2025-06-14 13:30:00,B002,83.38,87.5
2025-06-14 13:45:00,B002,79.65,87.4
2025-06-14 14:00:00,B002,86.64,87.2
2025-06-14 14:15:00,B002,92.37,86.9
2025-06-14 14:30:00,B002,96.72,86.6
2025-06-14 14:45:00,B002,89.86,86.3
2025-06-14 15:00:00,B002,74.69,85.9
2025-06-14 15:15:00,B002,80.21,85.4
2025-06-14 15:30:00,B002,81.02,84.9
2025-06-14 15:45:00,B002,78.22,84.3
2025-06-14 16:00:00,B002,77.86,83.7
2025-06-14 16:15:00,B002,66.4,83.0
2025-06-14 16:30:00,B002,69.39,82.3
2025-06-14 16:45:00,B002,68.46,81.5
2025-06-14 17:00:00,B002,67.67,80.7
2025-06-14 17:15:00,B002,54.52,79.8
2025-06-14 17:30:00,B002,53.8,79.0
2025-06-14 17:45:00,B002,36.05,78.1
2025-06-14 18:00:00,B002,44.85,77.1
2025-06-14 18:15:00,B002,41.66,76.2
2025-06-14 18:30:00,B002,34.85,75.2
2025-06-14 18:45:00,B002,40.99,74.3
2025-06-14 19:00:00,B002,39.66,73.3
2025-06-14 19:15:00,B002,26.44,72.3
2025-06-14 19:30:00,B002,41.29,71.3
2025-06-14 19:45:00,B002,34.43,70.4
2025-06-14 20:00:00,B002,42.91,69.4
2025-06-14 20:15:00,B002,32.31,68.4
2025-06-14 20:30:00,B002,40.18,67.5
2025-06-14 20:45:00,B002,38.3,66.6
2025-06-14 21:00:00,B002,41.82,65.7
2025-06-14 21:15:00,B002,40.75,64.8
2025-06-14 21:30:00,B002,38.47,64.0
2025-06-14 21:45:00,B002,30.78,63.2
2025-06-14 22:00:00,B002,31.14,62.5
2025-06-14 22:15:00,B002,36.5,61.8
2025-06-14 22:30:00,B002,39.95,61.1
2025-06-14 22:45:00,B002,36.35,60.5
2025-06-14 23:00:00,B002,43.75,59.9
2025-06-14 23:15:00,B002,38.32,59.4
2025-06-14 23:30:00,B002,34.21,59.0
2025-06-14 23:45:00,B002,38.33,58.6
2025-06-15 00:00:00,B002,41.36,58.2
2025-06-15 00:15:00,B002,41.95,55.3
2025-06-15 00:30:00,B002,51.27,55.1
2025-06-15 00:45:00,B002,35.99,55.0
2025-06-15 01:00:00,B002,39.56,54.9
2025-06-15 01:15:00,B002,42.56,54.9
2025-06-15 01:30:00,B002,39.86,54.9
2025-06-15 01:45:00,B002,37.0,55.0
2025-06-15 02:00:00,B002,30.7,55.2
2025-06-15 02:15:00,B002,36.93,55.4
2025-06-15 02:30:00,B002,33.56,55.7
2025-06-15 02:45:00,B002,29.64,56.1
2025-06-15 03:00:00,B002,35.23,56.5
2025-06-15 03:15:00,B002,33.72,57.0
2025-06-15 03:30:00,B002,43.5,57.5
2025-06-15 03:45:00,B002,43.61,58.1
2025-06-15 04:00:00,B002,34.58,58.7
2025-06-15 04:15:00,B002,38.44,59.4
2025-06-15 04:30:00,B002,28.85,60.1
2025-06-15 04:45:00,B002,37.03,60.9
2025-06-15 05:00:00,B002,42.39,61.7
2025-06-15 05:15:00,B002,44.95,62.5
2025-06-15 05:30:00,B002,35.72,63.4
2025-06-15 05:45:00,B002,46.31,64.3
2025-06-15 06:00:00,B002,30.91,65.2
2025-06-15 06:15:00,B002,32.51,66.2
2025-06-15 06:30:00,B002,44.26,67.1
2025-06-15 06:45:00,B002,50.03,68.1
2025-06-15 07:00:00,B002,42.96,69.1
2025-06-15 07:15:00,B002,39.76,70.1
2025-06-15 07:30:00,B002,26.83,71.0
2025-06-15 07:45:00,B002,27.87,72.0
2025-06-15 08:00:00,B002,40.78,73.0
2025-06-15 08:15:00,B002,37.85,73.9
2025-06-15 08:30:00,B002,33.36,74.9
2025-06-15 08:45:00,B002,43.56,75.8
2025-06-15 09:00:00,B002,47.41,76.7
2025-06-15 09:15:00,B002,55.82,77.5
2025-06-15 09:30:00,B002,54.28,78.4
2025-06-15 09:45:00,B002,64.0,79.2
2025-06-15 10:00:00,B002,59.68,79.9
2025-06-15 10:15:00,B002,61.77,80.6
2025-06-15 10:30:00,B002,71.49,81.3
2025-06-15 10:45:00,B002,61.68,81.9
2025-06-15 11:00:00,B002,86.69,82.5
2025-06-15 11:15:00,B002,74.08,83.0
2025-06-15 11:30:00,B002,75.92,83.4
2025-06-15 11:45:00,B002,78.36,83.8
2025-06-15 12:00:00,B002,87.81,84.1
2025-06-15 12:15:00,B002,82.39,84.4
2025-06-15 12:30:00,B002,68.85,84.6
2025-06-15 12:45:00,B002,87.49,84.8
2025-06-15 13:00:00,B002,77.35,84.8
2025-06-15 13:15:00,B002,80.12,84.9
2025-06-15 13:30:00,B002,71.62,84.8
2025-06-15 13:45:00,B002,82.02,84.7
2025-06-15 14:00:00,B002,74.26,84.5
2025-06-15 14:15:00,B002,77.83,84.3
2025-06-15 14:30:00,B002,74.33,84.0
2025-06-15 14:45:00,B002,86.16,83.7
2025-06-15 15:00:00,B002,84.83,83.2
2025-06-15 15:15:00,B002,71.32,82.8
2025-06-15 15:30:00,B002,69.31,82.2
2025-06-15 15:45:00,B002,64.36,81.6
2025-06-15 16:00:00,B002,70.7,81.0
2025-06-15 16:15:00,B002,59.37,80.3
2025-06-15 16:30:00,B002,55.92,79.6
2025-06-15 16:45:00,B002,61.25,78.8
2025-06-15 17:00:00,B002,48.93,78.0
2025-06-15 17:15:00,B002,48.57,77.2
2025-06-15 17:30:00,B002,35.82,76.3
2025-06-15 17:45:00,B002,45.94,75.4
2025-06-15 18:00:00,B002,51.65,74.5
2025-06-15 18:15:00,B002,44.33,73.6
2025-06-15 18:30:00,B002,48.77,72.6
2025-06-15 18:45:00,B002,34.92,71.6
2025-06-15 19:00:00,B002,41.42,70.7
2025-06-15 19:15:00,B002,34.34,69.7
2025-06-15 19:30:00,B002,38.63,68.7
2025-06-15 19:45:00,B002,44.63,67.7
2025-06-15 20:00:00,B002,40.61,66.8
2025-06-15 20:15:00,B002,31.52,65.8
2025-06-15 20:30:00,B002,32.11,64.9
2025-06-15 20:45:00,B002,31.71,63.9
2025-06-15 21:00:00,B002,42.95,63.1
2025-06-15 21:15:00,B002,52.38,62.2
2025-06-15 21:30:00,B002,48.17,61.4
2025-06-15 21:45:00,B002,28.62,60.6
2025-06-15 22:00:00,B002,48.53,59.8
2025-06-15 22:15:00,B002,45.62,59.1
2025-06-15 22:30:00,B002,30.73,58.5
2025-06-15 22:45:00,B002,38.18,57.9
2025-06-15 23:00:00,B002,46.57,57.3
2025-06-15 23:15:00,B002,43.3,56.8
2025-06-15 23:30:00,B002,32.15,56.3
2025-06-15 23:45:00,B002,43.66,55.9
2025-06-16 00:00:00,B002,87.17,55.6
2025-06-16 00:15:00,B002,98.66,50.0
2025-06-16 00:30:00,B002,106.83,49.8
2025-06-16 00:45:00,B002,100.11,49.7
2025-06-16 01:00:00,B002,97.01,49.6
2025-06-16 01:15:00,B002,105.34,49.6
2025-06-16 01:30:00,B002,105.85,49.6
2025-06-16 01:45:00,B002,107.86,49.7
2025-06-16 02:00:00,B002,105.25,49.9
2025-06-16 02:15:00,B002,106.49,50.1
2025-06-16 02:30:00,B002,104.4,50.4
2025-06-16 02:45:00,B002,101.59,50.8
2025-06-16 03:00:00,B002,100.54,51.2
2025-06-16 03:15:00,B002,98.58,51.7
2025-06-16 03:30:00,B002,92.73,52.2
2025-06-16 03:45:00,B002,94.27,52.8
2025-06-16 04:00:00,B002,98.31,53.4
2025-06-16 04:15:00,B002,101.45,54.1
2025-06-16 04:30:00,B002,108.65,54.8
2025-06-16 04:45:00,B002,99.75,55.6
2025-06-16 05:00:00,B002,106.02,56.4
2025-06-16 05:15:00,B002,106.48,57.2
2025-06-16 05:30:00,B002,98.62,58.1
2025-06-16 05:45:00,B002,103.58,59.0
2025-06-16 06:00:00,B002,98.56,59.9
2025-06-16 06:15:00,B002,107.97,60.9
2025-06-16 06:30:00,B002,103.88,61.8
2025-06-16 06:45:00,B002,92.98,62.8
2025-06-16 07:00:00,B002,101.19,63.8
2025-06-16 07:15:00,B002,110.28,64.8
2025-06-16 07:30:00,B002,99.59,65.7
2025-06-16 07:45:00,B002,103.83,66.7
2025-06-16 08:00:00,B002,105.17,67.7
2025-06-16 08:15:00,B002,96.83,68.6
2025-06-16 08:30:00,B002,107.85,69.6
2025-06-16 08:45:00,B002,98.98,70.5
2025-06-16 09:00:00,B002,107.23,71.4
2025-06-16 09:15:00,B002,122.49,72.2
2025-06-16 09:30:00,B002,124.99,73.1
2025-06-16 09:45:00,B002,129.94,73.8
2025-06-16 10:00:00,B002,145.78,74.6
2025-06-16 10:15:00,B002,157.95,75.3
2025-06-16 10:30:00,B002,177.71,76.0
2025-06-16 10:45:00,B002,203.28,76.6
2025-06-16 11:00:00,B002,218.67,77.1
2025-06-16 11:15:00,B002,248.3,77.7
2025-06-16 11:30:00,B002,271.63,78.1
2025-06-16 11:45:00,B002,288.71,78.5
2025-06-16 12:00:00,B002,315.44,78.8
2025-06-16 12:15:00,B002,349.8,79.1
2025-06-16 12:30:00,B002,357.64,79.3
2025-06-16 12:45:00,B002,356.86,79.5
2025-06-16 13:00:00,B002,358.93,79.5
2025-06-16 13:15:00,B002,364.54,79.6
2025-06-16 13:30:00,B002,365.52,79.5
2025-06-16 13:45:00,B002,340.5,79.4
2025-06-16 14:00:00,B002,330.43,79.2
2025-06-16 14:15:00,B002,302.36,79.0
2025-06-16 14:30:00,B002,278.73,78.7
2025-06-16 14:45:00,B002,242.82,78.3
2025-06-16 15:00:00,B002,231.8,77.9
2025-06-16 15:15:00,B002,200.81,77.5
2025-06-16 15:30:00,B002,186.63,76.9
2025-06-16 15:45:00,B002,157.56,76.3
2025-06-16 16:00:00,B002,147.01,75.7
2025-06-16 16:15:00,B002,134.0,75.0
2025-06-16 16:30:00,B002,121.92,74.3
2025-06-16 16:45:00,B002,118.46,73.5
2025-06-16 17:00:00,B002,109.39,72.7
2025-06-16 17:15:00,B002,103.45,71.9
2025-06-16 17:30:00,B002,114.42,71.0
2025-06-16 17:45:00,B002,109.34,70.1
2025-06-16 18:00:00,B002,97.33,69.2
2025-06-16 18:15:00,B002,104.56,68.3
2025-06-16 18:30:00,B002,96.22,67.3
2025-06-16 18:45:00,B002,93.28,66.3
2025-06-16 19:00:00,B002,106.42,65.3
2025-06-16 19:15:00,B002,89.9,64.4
2025-06-16 19:30:00,B002,105.63,63.4
2025-06-16 19:45:00,B002,98.52,62.4
2025-06-16 20:00:00,B002,98.75,61.4
2025-06-16 20:15:00,B002,102.47,60.5
2025-06-16 20:30:00,B002,103.49,59.6
2025-06-16 20:45:00,B002,95.04,58.6
2025-06-16 21:00:00,B002,104.31,57.8
2025-06-16 21:15:00,B002,100.68,56.9
2025-06-16 21:30:00,B002,92.46,56.1
2025-06-16 21:45:00,B002,98.98,55.3
2025-06-16 22:00:00,B002,108.29,54.5
2025-06-16 22:15:00,B002,110.06,53.8
2025-06-16 22:30:00,B002,104.3,53.2
2025-06-16 22:45:00,B002,92.86,52.5
2025-06-16 23:00:00,B002,102.94,52.0
2025-06-16 23:15:00,B002,105.11,51.5
2025-06-16 23:30:00,B002,104.35,51.0
2025-06-16 23:45:00,B002,104.71,50.6
2025-06-17 00:00:00,B002,102.18,50.3
2025-06-17 00:15:00,B002,99.57,54.9
2025-06-17 00:30:00,B002,96.35,54.7
2025-06-17 00:45:00,B002,88.61,54.6
2025-06-17 01:00:00,B002,102.04,54.5
2025-06-17 01:15:00,B002,101.12,54.5
2025-06-17 01:30:00,B002,103.35,54.5
2025-06-17 01:45:00,B002,91.97,54.6
2025-06-17 02:00:00,B002,103.87,54.8
2025-06-17 02:15:00,B002,112.33,55.0
2025-06-17 02:30:00,B002,100.47,55.3
2025-06-17 02:45:00,B002,99.63,55.7
2025-06-17 03:00:00,B002,101.85,56.1
2025-06-17 03:15:00,B002,112.19,56.6
2025-06-17 03:30:00,B002,93.86,57.1
2025-06-17 03:45:00,B002,101.22,57.7
2025-06-17 04:00:00,B002,95.2,58.3
2025-06-17 04:15:00,B002,96.72,59.0
2025-06-17 04:30:00,B002,99.7,59.7
2025-06-17 04:45:00,B002,108.08,60.5
2025-06-17 05:00:00,B002,110.81,61.3
2025-06-17 05:15:00,B002,102.69,62.1
2025-06-17 05:30:00,B002,97.74,63.0
2025-06-17 05:45:00,B002,114.97,63.9
2025-06-17 06:00:00,B002,97.45,64.8
2025-06-17 06:15:00,B002,96.61,65.8
2025-06-17 06:30:00,B002,89.42,66.7
2025-06-17 06:45:00,B002,108.5,67.7
2025-06-17 07:00:00,B002,106.03,68.7
2025-06-17 07:15:00,B002,114.9,69.7
2025-06-17 07:30:00,B002,92.34,70.7
2025-06-17 07:45:00,B002,109.9,71.6
2025-06-17 08:00:00,B002,102.31,72.6
2025-06-17 08:15:00,B002,107.89,73.5
2025-06-17 08:30:00,B002,94.9,74.5
2025-06-17 08:45:00,B002,117.74,75.4
2025-06-17 09:00:00,B002,120.84,76.3
2025-06-17 09:15:00,B002,124.38,77.1
2025-06-17 09:30:00,B002,138.6,78.0
2025-06-17 09:45:00,B002,142.22,78.8
2025-06-17 10:00:00,B002,157.68,79.5
2025-06-17 10:15:00,B002,175.17,80.2
2025-06-17 10:30:00,B002,186.16,80.9
2025-06-17 10:45:00,B002,224.15,81.5
2025-06-17 11:00:00,B002,249.83,82.1
2025-06-17 11:15:00,B002,263.5,82.6
2025-06-17 11:30:00,B002,295.24,83.0
2025-06-17 11:45:00,B002,316.28,83.4
2025-06-17 12:00:00,B002,342.58,83.7
2025-06-17 12:15:00,B002,356.28,84.0
2025-06-17 12:30:00,B002,369.68,84.2
2025-06-17 12:45:00,B002,390.76,84.4
2025-06-17 13:00:00,B002,387.43,84.5
2025-06-17 13:15:00,B002,396.99,84.5
2025-06-17 13:30:00,B002,376.08,84.4
2025-06-17 13:45:00,B002,355.71,84.3
2025-06-17 14:00:00,B002,349.59,84.1
2025-06-17 14:15:00,B002,323.68,83.9
2025-06-17 14:30:00,B002,299.92,83.6
2025-06-17 14:45:00,B002,277.63,83.3
2025-06-17 15:00:00,B002,241.9,82.8
2025-06-17 15:15:00,B002,221.71,82.4
2025-06-17 15:30:00,B002,200.07,81.8
2025-06-17 15:45:00,B002,174.35,81.3
2025-06-17 16:00:00,B002,164.01,80.6
2025-06-17 16:15:00,B002,159.55,79.9
2025-06-17 16:30:00,B002,141.14,79.2
2025-06-17 16:45:00,B002,121.76,78.4
2025-06-17 17:00:00,B002,112.23,77.6
2025-06-17 17:15:00,B002,124.55,76.8
2025-06-17 17:30:00,B002,107.98,75.9
2025-06-17 17:45:00,B002,99.3,75.0
2025-06-17 18:00:00,B002,100.25,74.1
2025-06-17 18:15:00,B002,92.28,73.2
2025-06-17 18:30:00,B002,109.22,72.2
2025-06-17 18:45:00,B002,98.03,71.2
2025-06-17 19:00:00,B002,108.43,70.3
2025-06-17 19:15:00,B002,100.43,69.3
2025-06-17 19:30:00,B002,108.64,68.3
2025-06-17 19:45:00,B002,101.57,67.3
2025-06-17 20:00:00,B002,105.14,66.4
2025-06-17 20:15:00,B002,104.32,65.4
2025-06-17 20:30:00,B002,103.74,64.5
2025-06-17 20:45:00,B002,102.09,63.6
2025-06-17 21:00:00,B002,98.6,62.7
2025-06-17 21:15:00,B002,111.49,61.8
2025-06-17 21:30:00,B002,94.56,61.0
2025-06-17 21:45:00,B002,100.03,60.2
2025-06-17 22:00:00,B002,100.09,59.4
2025-06-17 22:15:00,B002,102.41,58.7
2025-06-17 22:30:00,B002,97.42,58.1
2025-06-17 22:45:00,B002,101.89,57.5
2025-06-17 23:00:00,B002,98.99,56.9
2025-06-17 23:15:00,B002,90.51,56.4
2025-06-17 23:30:00,B002,100.06,55.9
2025-06-17 23:45:00,B002,93.4,55.5
2025-06-18 00:00:00,B002,89.59,55.2
2025-06-18 00:15:00,B002,100.82,49.6
2025-06-18 00:30:00,B002,102.93,49.4
2025-06-18 00:45:00,B002,103.16,49.3
2025-06-18 01:00:00,B002,103.4,49.2
2025-06-18 01:15:00,B002,88.4,49.2
2025-06-18 01:30:00,B002,91.83,49.2
2025-06-18 01:45:00,B002,111.84,49.3
2025-06-18 02:00:00,B002,93.72,49.5
2025-06-18 02:15:00,B002,103.67,49.7
2025-06-18 02:30:00,B002,95.88,50.0
2025-06-18 02:45:00,B002,100.48,50.4
2025-06-18 03:00:00,B002,96.2,50.8
2025-06-18 03:15:00,B002,103.37,51.3
2025-06-18 03:30:00,B002,100.82,51.8
2025-06-18 03:45:00,B002,97.31,52.4
2025-06-18 04:00:00,B002,93.7,53.0
2025-06-18 04:15:00,B002,101.61,53.7
2025-06-18 04:30:00,B002,92.72,54.4
2025-06-18 04:45:00,B002,102.57,55.2
2025-06-18 05:00:00,B002,115.76,56.0
2025-06-18 05:15:00,B002,108.1,56.8
2025-06-18 05:30:00,B002,104.31,57.7
2025-06-18 05:45:00,B002,99.5,58.6
2025-06-18 06:00:00,B002,88.38,59.5
2025-06-18 06:15:00,B002,92.1,60.5
2025-06-18 06:30:00,B002,107.76,61.4
2025-06-18 06:45:00,B002,95.38,62.4
2025-06-18 07:00:00,B002,96.03,63.4
2025-06-18 07:15:00,B002,99.4,64.4
2025-06-18 07:30:00,B002,94.31,65.3
2025-06-18 07:45:00,B002,93.79,66.3
2025-06-18 08:00:00,B002,101.59,67.3
2025-06-18 08:15:00,B002,97.7,68.2
2025-06-18 08:30:00,B002,100.34,69.2
2025-06-18 08:45:00,B002,102.65,70.1
2025-06-18 09:00:00,B002,114.12,71.0
2025-06-18 09:15:00,B002,114.64,71.8
2025-06-18 09:30:00,B002,121.78,72.7
2025-06-18 09:45:00,B002,135.35,73.5
2025-06-18 10:00:00,B002,142.25,74.2
2025-06-18 10:15:00,B002,155.41,74.9
2025-06-18 10:30:00,B002,178.86,75.6
2025-06-18 10:45:00,B002,201.75,76.2
2025-06-18 11:00:00,B002,220.55,76.7
2025-06-18 11:15:00,B002,246.95,77.3
2025-06-18 11:30:00,B002,267.22,77.7
2025-06-18 11:45:00,B002,291.47,78.1
2025-06-18 12:00:00,B002,323.98,78.4
2025-06-18 12:15:00,B002,341.47,78.7
2025-06-18 12:30:00,B002,356.47,78.9
2025-06-18 12:45:00,B002,364.89,79.1
2025-06-18 13:00:00,B002,366.85,79.1
2025-06-18 13:15:00,B002,367.8,79.2
2025-06-18 13:30:00,B002,360.17,79.1
2025-06-18 13:45:00,B002,345.49,79.0
2025-06-18 14:00:00,B002,320.39,78.8
2025-06-18 14:15:00,B002,306.98,78.6
2025-06-18 14:30:00,B002,275.68,78.3
2025-06-18 14:45:00,B002,253.04,77.9
2025-06-18 15:00:00,B002,226.27,77.5
2025-06-18 15:15:00,B002,202.71,77.1
2025-06-18 15:30:00,B002,175.45,76.5
2025-06-18 15:45:00,B002,165.06,75.9
2025-06-18 16:00:00,B002,161.42,75.3
2025-06-18 16:15:00,B002,129.52,74.6
2025-06-18 16:30:00,B002,123.27,73.9
2025-06-18 16:45:00,B002,113.36,73.1
2025-06-18 17:00:00,B002,108.06,72.3
2025-06-18 17:15:00,B002,116.61,71.5
